Time,TimeStep,Iteration,Total_Iterations,Max_Velocity_Error,Max_Pressure_Error,CNN_Used,CNN_Active
  8.1843639E-01,    942,      1,   2113,  3.9393821E-04,  2.3185076E-10,0,1
  8.1892963E-01,    943,      1,   2116,  4.4061064E-04,  2.2090330E-10,0,1
  8.1942288E-01,    944,      1,   2120,  4.7683121E-04,  2.4806468E-10,0,1
  8.1991612E-01,    945,      1,   2124,  5.0923978E-04,  2.0827429E-10,0,1
  8.1991612E-01,    945,      2,   2125,  3.8615213E-04,  2.0827429E-10,0,1
  8.2040936E-01,    946,      1,   2128,  3.9272993E-04,  2.3408120E-10,0,1
  8.2090260E-01,    947,      1,   2131,  4.5017361E-04,  2.2464519E-10,0,1
  8.2139585E-01,    948,      1,   2135,  4.8831114E-04,  2.2468249E-10,0,1
  8.2188909E-01,    949,      1,   2139,  5.2071988E-04,  2.2491786E-10,0,1
  8.2188909E-01,    949,      2,   2140,  3.9146195E-04,  2.2491786E-10,0,1
  8.2238233E-01,    950,      1,   2143,  3.9760019E-04,  2.1768498E-10,0,1
  8.2287557E-01,    951,      1,   2146,  4.5775422E-04,  2.3828761E-10,0,1
  8.2336882E-01,    952,      1,   2150,  4.9860847E-04,  2.6220093E-10,0,1
  8.2386206E-01,    953,      1,   2154,  5.3230492E-04,  2.1100277E-10,0,1
  8.2386206E-01,    953,      2,   2155,  4.0103157E-04,  2.1100277E-10,0,1
  8.2435530E-01,    954,      1,   2158,  4.0573201E-04,  2.4294877E-10,0,1
  8.2484854E-01,    955,      1,   2161,  4.6517968E-04,  2.2733282E-10,0,1
  8.2534179E-01,    956,      1,   2165,  5.0467608E-04,  2.2919266E-10,0,1
  8.2534179E-01,    956,      2,   2166,  3.8632797E-04,  2.2919266E-10,0,1
  8.2583503E-01,    957,      1,   2169,  4.0244074E-04,  2.2955993E-10,0,1
  8.2632827E-01,    958,      1,   2173,  4.4320982E-04,  2.8194336E-10,0,1
  8.2682151E-01,    959,      1,   2177,  4.9185069E-04,  2.0645530E-10,0,1
  8.2731476E-01,    960,      1,   2181,  5.3400104E-04,  2.0534330E-10,0,1
  8.2731476E-01,    960,      2,   2182,  3.9899859E-04,  2.0534330E-10,0,1
  8.2780800E-01,    961,      1,   2185,  4.1021596E-04,  2.3464963E-10,0,1
  8.2830124E-01,    962,      1,   2189,  4.5270823E-04,  2.1080382E-10,0,1
  8.2879448E-01,    963,      1,   2193,  5.0455796E-04,  2.8239810E-10,0,1
  8.2879448E-01,    963,      2,   2194,  3.8621666E-04,  2.8239810E-10,0,1
  8.2928773E-01,    964,      1,   2197,  4.1445732E-04,  2.2373570E-10,0,1
  8.2978097E-01,    965,      1,   2201,  4.6099988E-04,  2.6905411E-10,0,1
  8.3027421E-01,    966,      1,   2205,  5.1231493E-04,  2.5711522E-10,0,1
  8.3027421E-01,    966,      2,   2206,  3.9075236E-04,  2.5711522E-10,0,1
  8.3076746E-01,    967,      1,   2209,  4.1670261E-04,  2.3139535E-10,0,1
  8.3126070E-01,    968,      1,   2213,  4.6309638E-04,  2.4374458E-10,0,1
  8.3175394E-01,    969,      1,   2217,  5.1508355E-04,  2.1252333E-10,0,1
  8.3175394E-01,    969,      2,   2218,  3.9384351E-04,  2.1252333E-10,0,1
  8.3224718E-01,    970,      1,   2221,  4.2022649E-04,  2.0497470E-10,0,1
  8.3274043E-01,    971,      1,   2225,  4.6653383E-04,  2.2373570E-10,0,1
  8.3323367E-01,    972,      1,   2229,  5.1844541E-04,  2.1127455E-10,0,1
  8.3323367E-01,    972,      2,   2230,  3.9692124E-04,  2.1127455E-10,0,1
  8.3372691E-01,    973,      1,   2233,  4.2290176E-04,  2.3430857E-10,0,1
  8.3422015E-01,    974,      1,   2237,  4.6906554E-04,  2.4010660E-10,0,1
  8.3471340E-01,    975,      1,   2241,  5.2117134E-04,  2.1930191E-10,0,1
  8.3471340E-01,    975,      2,   2242,  3.9963837E-04,  2.1930191E-10,0,1
  8.3520664E-01,    976,      1,   2245,  4.2560005E-04,  2.3283064E-10,0,1
  8.3569988E-01,    977,      1,   2249,  4.7182473E-04,  2.2373570E-10,0,1
  8.3619312E-01,    978,      1,   2253,  5.2419810E-04,  2.4878233E-10,0,1
  8.3619312E-01,    978,      2,   2254,  4.0265541E-04,  2.4878233E-10,0,1
  8.3668637E-01,    979,      1,   2257,  4.2854723E-04,  2.3656099E-10,0,1
  8.3717961E-01,    980,      1,   2261,  4.7472482E-04,  2.2009922E-10,0,1
  8.3767285E-01,    981,      1,   2265,  5.2980743E-04,  2.4229507E-10,0,1
  8.3767285E-01,    981,      2,   2266,  4.0574534E-04,  2.4229507E-10,0,1
  8.3816609E-01,    982,      1,   2269,  4.3142151E-04,  2.1827873E-10,0,1
  8.3865934E-01,    983,      1,   2273,  4.7742304E-04,  2.0747848E-10,0,1
  8.3915258E-01,    984,      1,   2277,  5.3521348E-04,  2.1985969E-10,0,1
  8.3915258E-01,    984,      2,   2278,  4.0865211E-04,  2.1985969E-10,0,1
  8.3964582E-01,    985,      1,   2281,  4.3408332E-04,  2.0537483E-10,0,1
  8.4013907E-01,    986,      1,   2285,  4.8139496E-04,  2.0554580E-10,0,1
  8.4063231E-01,    987,      1,   2289,  5.4039827E-04,  2.1418600E-10,0,1
  8.4063231E-01,    987,      2,   2290,  4.1143291E-04,  2.1418600E-10,0,1
  8.4112555E-01,    988,      1,   2293,  4.3664019E-04,  2.2373570E-10,0,1
  8.4161879E-01,    989,      1,   2297,  4.8584537E-04,  2.2847835E-10,0,1
  8.4211204E-01,    990,      1,   2301,  5.4543807E-04,  2.2038016E-10,0,1
  8.4211204E-01,    990,      2,   2302,  4.1416581E-04,  2.2038016E-10,0,1
  8.4260528E-01,    991,      1,   2305,  4.3912433E-04,  2.1941560E-10,0,1
  8.4309852E-01,    992,      1,   2309,  4.9016888E-04,  2.6991565E-10,0,1
  8.4359176E-01,    993,      1,   2313,  5.5029075E-04,  2.3539215E-10,0,1
  8.4359176E-01,    993,      2,   2314,  4.1681335E-04,  2.3539215E-10,0,1
  8.4408501E-01,    994,      1,   2317,  4.4148226E-04,  2.3403679E-10,0,1
  8.4457825E-01,    995,      1,   2321,  4.9431411E-04,  2.4010660E-10,0,1
  8.4507149E-01,    996,      1,   2325,  5.5491057E-04,  2.2919266E-10,0,1
  8.4507149E-01,    996,      2,   2326,  4.1933458E-04,  2.2919266E-10,0,1
  8.4556473E-01,    997,      1,   2329,  4.4369022E-04,  2.4010660E-10,0,1
  8.4605798E-01,    998,      1,   2333,  4.9826973E-04,  2.5029667E-10,0,1
  8.4655122E-01,    999,      1,   2337,  5.5929488E-04,  2.2763302E-10,0,1
  8.4655122E-01,    999,      2,   2338,  4.2173064E-04,  2.2763302E-10,0,1
  8.4704446E-01,   1000,      1,   2342,  4.2663364E-04,  2.3435121E-10,0,1
  8.4753770E-01,   1001,      1,   2346,  4.8874705E-04,  2.3464963E-10,0,1
  8.4803095E-01,   1002,      1,   2350,  5.5855506E-04,  2.3900881E-10,0,1
  8.4803095E-01,   1002,      2,   2351,  4.1733129E-04,  2.3900881E-10,0,1
  8.4852419E-01,   1003,      1,   2354,  4.5032339E-04,  2.3106139E-10,0,1
  8.4901743E-01,   1004,      1,   2358,  5.1004202E-04,  2.4669333E-10,0,1
  8.4901743E-01,   1004,      2,   2359,  3.9622258E-04,  2.4669333E-10,0,1
  8.4951068E-01,   1005,      1,   2363,  4.1871075E-04,  2.4775559E-10,0,1
  8.5000392E-01,   1006,      1,   2367,  4.9154522E-04,  2.2064472E-10,0,1
  8.5049716E-01,   1007,      1,   2371,  5.6614439E-04,  2.1809754E-10,0,1
  8.5049716E-01,   1007,      2,   2372,  4.2031931E-04,  2.1809754E-10,0,1
  8.5099040E-01,   1008,      1,   2376,  4.3619043E-04,  2.3211300E-10,0,1
  8.5148365E-01,   1009,      1,   2380,  5.0304483E-04,  2.1992363E-10,0,1
  8.5148365E-01,   1009,      2,   2381,  3.8963179E-04,  2.1992363E-10,0,1
  8.5197689E-01,   1010,      1,   2385,  4.2395411E-04,  2.6921043E-10,0,1
  8.5247013E-01,   1011,      1,   2389,  5.0183046E-04,  2.2373570E-10,0,1
  8.5247013E-01,   1011,      2,   2390,  3.8474590E-04,  2.2373570E-10,0,1
  8.5296337E-01,   1012,      1,   2394,  4.2533379E-04,  2.5465852E-10,0,1
  8.5345662E-01,   1013,      1,   2398,  5.0490192E-04,  2.2782842E-10,0,1
  8.5345662E-01,   1013,      2,   2399,  3.8547359E-04,  2.2782842E-10,0,1
  8.5394986E-01,   1014,      1,   2403,  4.2772684E-04,  2.3055691E-10,0,1
  8.5444310E-01,   1015,      1,   2407,  5.0799166E-04,  2.6632563E-10,0,1
  8.5444310E-01,   1015,      2,   2408,  3.8830173E-04,  2.6632563E-10,0,1
  8.5493634E-01,   1016,      1,   2412,  4.3086059E-04,  2.1464075E-10,0,1
  8.5542959E-01,   1017,      1,   2416,  5.1066088E-04,  2.2555469E-10,0,1
  8.5542959E-01,   1017,      2,   2417,  3.9039685E-04,  2.2555469E-10,0,1
  8.5592283E-01,   1018,      1,   2421,  4.3245760E-04,  2.4269298E-10,0,1
  8.5641607E-01,   1019,      1,   2425,  5.1145159E-04,  2.1607272E-10,0,1
  8.5641607E-01,   1019,      2,   2426,  3.9147950E-04,  2.1607272E-10,0,1
  8.5690931E-01,   1020,      1,   2430,  4.3282704E-04,  2.4557067E-10,0,1
  8.5740256E-01,   1021,      1,   2434,  5.1156955E-04,  2.0853363E-10,0,1
  8.5740256E-01,   1021,      2,   2435,  3.9204131E-04,  2.0853363E-10,0,1
  8.5789580E-01,   1022,      1,   2439,  4.3331639E-04,  2.3535307E-10,0,1
  8.5838904E-01,   1023,      1,   2443,  5.1224567E-04,  2.5241675E-10,0,1
  8.5838904E-01,   1023,      2,   2444,  3.9311556E-04,  2.5241675E-10,0,1
  8.5888229E-01,   1024,      1,   2448,  4.3444775E-04,  2.3283064E-10,0,1
  8.5937553E-01,   1025,      1,   2452,  5.1348939E-04,  2.3965185E-10,0,1
  8.5937553E-01,   1025,      2,   2453,  3.9470218E-04,  2.3965185E-10,0,1
  8.5986877E-01,   1026,      1,   2457,  4.3583542E-04,  2.2407676E-10,0,1
  8.6036201E-01,   1027,      1,   2461,  5.1471309E-04,  2.2196112E-10,0,1
  8.6036201E-01,   1027,      2,   2462,  3.9630666E-04,  2.2196112E-10,0,1
  8.6085526E-01,   1028,      1,   2466,  4.3701921E-04,  2.5102054E-10,0,1
  8.6134850E-01,   1029,      1,   2470,  5.1558042E-04,  2.3828761E-10,0,1
  8.6134850E-01,   1029,      2,   2471,  3.9764453E-04,  2.3828761E-10,0,1
  8.6184174E-01,   1030,      1,   2475,  4.3790841E-04,  2.5465852E-10,0,1
  8.6233498E-01,   1031,      1,   2479,  5.1616150E-04,  2.5102054E-10,0,1
  8.6233498E-01,   1031,      2,   2480,  3.9877456E-04,  2.5102054E-10,0,1
  8.6282823E-01,   1032,      1,   2484,  4.3865545E-04,  2.2555469E-10,0,1
  8.6332147E-01,   1033,      1,   2488,  5.1664249E-04,  2.6375346E-10,0,1
  8.6332147E-01,   1033,      2,   2489,  3.9985416E-04,  2.6375346E-10,0,1
  8.6381471E-01,   1034,      1,   2493,  4.3938269E-04,  2.6170710E-10,0,1
  8.6430795E-01,   1035,      1,   2497,  5.1709147E-04,  2.3976199E-10,0,1
  8.6430795E-01,   1035,      2,   2498,  4.0094135E-04,  2.3976199E-10,0,1
  8.6480120E-01,   1036,      1,   2502,  4.4008619E-04,  2.4556357E-10,0,1
  8.6529444E-01,   1037,      1,   2506,  5.1745864E-04,  2.1680613E-10,0,1
  8.6529444E-01,   1037,      2,   2507,  4.0199436E-04,  2.1680613E-10,0,1
  8.6578768E-01,   1038,      1,   2511,  4.4070569E-04,  2.1031887E-10,0,1
  8.6628092E-01,   1039,      1,   2515,  5.1768266E-04,  2.3464963E-10,0,1
  8.6628092E-01,   1039,      2,   2516,  4.0296117E-04,  2.3464963E-10,0,1
  8.6677417E-01,   1040,      1,   2520,  4.4120703E-04,  2.2645708E-10,0,1
  8.6726741E-01,   1041,      1,   2524,  5.1981121E-04,  2.0872903E-10,0,1
  8.6726741E-01,   1041,      2,   2525,  4.0382922E-04,  2.0872903E-10,0,1
  8.6776065E-01,   1042,      1,   2529,  4.4159622E-04,  2.3617375E-10,0,1
  8.6825389E-01,   1043,      1,   2533,  5.2179915E-04,  2.3828761E-10,0,1
  8.6825389E-01,   1043,      2,   2534,  4.0461257E-04,  2.3828761E-10,0,1
  8.6874714E-01,   1044,      1,   2538,  4.4189000E-04,  2.3494229E-10,0,1
  8.6924038E-01,   1045,      1,   2542,  5.2364861E-04,  2.2058888E-10,0,1
  8.6924038E-01,   1045,      2,   2543,  4.0532255E-04,  2.2058888E-10,0,1
  8.6973362E-01,   1046,      1,   2547,  4.4209361E-04,  2.6641445E-10,0,1
  8.7022687E-01,   1047,      1,   2551,  5.2535710E-04,  2.2555469E-10,0,1
  8.7022687E-01,   1047,      2,   2552,  4.0595761E-04,  2.2555469E-10,0,1
  8.7072011E-01,   1048,      1,   2556,  4.4220184E-04,  2.4192559E-10,0,1
  8.7121335E-01,   1049,      1,   2560,  5.2691743E-04,  2.1736923E-10,0,1
  8.7121335E-01,   1049,      2,   2561,  4.0651106E-04,  2.1736923E-10,0,1
  8.7170659E-01,   1050,      1,   2565,  4.4220964E-04,  2.4010660E-10,0,1
  8.7219984E-01,   1051,      1,   2569,  5.2832579E-04,  2.5647751E-10,0,1
  8.7219984E-01,   1051,      2,   2570,  4.0697961E-04,  2.5647751E-10,0,1
  8.7269308E-01,   1052,      1,   2574,  4.4211698E-04,  2.4851943E-10,0,1
  8.7318632E-01,   1053,      1,   2578,  5.2958248E-04,  2.7284841E-10,0,1
  8.7318632E-01,   1053,      2,   2579,  4.0736427E-04,  2.7284841E-10,0,1
  8.7367956E-01,   1054,      1,   2583,  4.4192649E-04,  2.8324276E-10,0,1
  8.7417281E-01,   1055,      1,   2587,  5.3068865E-04,  2.6011548E-10,0,1
  8.7417281E-01,   1055,      2,   2588,  4.0766678E-04,  2.6011548E-10,0,1
  8.7466605E-01,   1056,      1,   2592,  4.4254178E-04,  2.5490898E-10,0,1
  8.7515929E-01,   1057,      1,   2596,  5.3164421E-04,  2.6557245E-10,0,1
  8.7515929E-01,   1057,      2,   2597,  4.0788735E-04,  2.6557245E-10,0,1
  8.7565253E-01,   1058,      1,   2601,  4.4347369E-04,  2.6750513E-10,0,1
  8.7614578E-01,   1059,      1,   2605,  5.3244850E-04,  2.3283064E-10,0,1
  8.7614578E-01,   1059,      2,   2606,  4.0802517E-04,  2.3283064E-10,0,1
  8.7663902E-01,   1060,      1,   2610,  4.4429916E-04,  2.4192559E-10,0,1
  8.7713226E-01,   1061,      1,   2614,  5.3310172E-04,  2.3646862E-10,0,1
  8.7713226E-01,   1061,      2,   2615,  4.0807986E-04,  2.3646862E-10,0,1
  8.7762550E-01,   1062,      1,   2619,  4.4501832E-04,  2.3624125E-10,0,1
  8.7811875E-01,   1063,      1,   2623,  5.3360535E-04,  2.1827873E-10,0,1
  8.7811875E-01,   1063,      2,   2624,  4.0805203E-04,  2.1827873E-10,0,1
  8.7861199E-01,   1064,      1,   2628,  4.4563213E-04,  2.4010660E-10,0,1
  8.7910523E-01,   1065,      1,   2632,  5.3396159E-04,  2.3555913E-10,0,1
  8.7910523E-01,   1065,      2,   2633,  4.0794284E-04,  2.3555913E-10,0,1
  8.7959848E-01,   1066,      1,   2637,  4.4614175E-04,  2.3421265E-10,0,1
  8.8009172E-01,   1067,      1,   2641,  5.3417259E-04,  2.4283625E-10,0,1
  8.8009172E-01,   1067,      2,   2642,  4.0775340E-04,  2.4283625E-10,0,1
  8.8058496E-01,   1068,      1,   2646,  4.4654802E-04,  2.4010660E-10,0,1
  8.8107820E-01,   1069,      1,   2650,  5.3424007E-04,  2.3283064E-10,0,1
  8.8107820E-01,   1069,      2,   2651,  4.0748451E-04,  2.3283064E-10,0,1
  8.8157145E-01,   1070,      1,   2655,  4.4685151E-04,  2.2009772E-10,0,1
  8.8206469E-01,   1071,      1,   2659,  5.3416545E-04,  2.3707081E-10,0,1
  8.8206469E-01,   1071,      2,   2660,  4.0713683E-04,  2.3707081E-10,0,1
  8.8255793E-01,   1072,      1,   2664,  4.4705265E-04,  2.2009772E-10,0,1
  8.8305117E-01,   1073,      1,   2668,  5.3395000E-04,  2.3646862E-10,0,1
  8.8305117E-01,   1073,      2,   2669,  4.0671109E-04,  2.3646862E-10,0,1
  8.8354442E-01,   1074,      1,   2673,  4.4715190E-04,  2.8376235E-10,0,1
  8.8403766E-01,   1075,      1,   2677,  5.3359494E-04,  2.4694824E-10,0,1
  8.8403766E-01,   1075,      2,   2678,  4.0620814E-04,  2.4694824E-10,0,1
  8.8453090E-01,   1076,      1,   2682,  4.4714986E-04,  2.3101165E-10,0,1
  8.8502414E-01,   1077,      1,   2686,  5.3310149E-04,  2.1827873E-10,0,1
  8.8502414E-01,   1077,      2,   2687,  4.0562895E-04,  2.1827873E-10,0,1
  8.8551739E-01,   1078,      1,   2691,  4.4704718E-04,  2.5195135E-10,0,1
  8.8601063E-01,   1079,      1,   2695,  5.3247085E-04,  2.7102942E-10,0,1
  8.8601063E-01,   1079,      2,   2696,  4.0497450E-04,  2.7102942E-10,0,1
  8.8650387E-01,   1080,      1,   2700,  4.4684455E-04,  2.4738256E-10,0,1
  8.8699711E-01,   1081,      1,   2704,  5.3170421E-04,  2.4101610E-10,0,1
  8.8699711E-01,   1081,      2,   2705,  4.0424578E-04,  2.4101610E-10,0,1
  8.8749036E-01,   1082,      1,   2709,  4.4654265E-04,  2.3866153E-10,0,1
  8.8798360E-01,   1083,      1,   2713,  5.3080282E-04,  2.3391067E-10,0,1
  8.8798360E-01,   1083,      2,   2714,  4.0344370E-04,  2.3391067E-10,0,1
  8.8847684E-01,   1084,      1,   2718,  4.4614216E-04,  2.8740033E-10,0,1
  8.8897009E-01,   1085,      1,   2722,  5.2976798E-04,  2.2250468E-10,0,1
  8.8897009E-01,   1085,      2,   2723,  4.0256914E-04,  2.2250468E-10,0,1
  8.8946333E-01,   1086,      1,   2727,  4.4564369E-04,  2.5102054E-10,0,1
  8.8995657E-01,   1087,      1,   2731,  5.2860107E-04,  2.1464075E-10,0,1
  8.8995657E-01,   1087,      2,   2732,  4.0208698E-04,  2.1464075E-10,0,1
  8.9044981E-01,   1088,      1,   2736,  4.4504783E-04,  2.4829205E-10,0,1
  8.9094306E-01,   1089,      1,   2740,  5.2730353E-04,  2.4756375E-10,0,1
  8.9094306E-01,   1089,      2,   2741,  4.0204056E-04,  2.4756375E-10,0,1
  8.9143630E-01,   1090,      1,   2745,  4.4435504E-04,  2.1555024E-10,0,1
  8.9192954E-01,   1091,      1,   2749,  5.2587676E-04,  2.2555469E-10,0,1
  8.9192954E-01,   1091,      2,   2750,  4.0191396E-04,  2.2555469E-10,0,1
  8.9242278E-01,   1092,      1,   2754,  4.4356573E-04,  2.3101165E-10,0,1
  8.9291603E-01,   1093,      1,   2758,  5.2474450E-04,  2.3998936E-10,0,1
  8.9291603E-01,   1093,      2,   2759,  4.0170656E-04,  2.3998936E-10,0,1
  8.9340927E-01,   1094,      1,   2763,  4.4268019E-04,  2.4192559E-10,0,1
  8.9390251E-01,   1095,      1,   2767,  5.2571528E-04,  2.2393198E-10,0,1
  8.9390251E-01,   1095,      2,   2768,  4.0141768E-04,  2.2393198E-10,0,1
  8.9439575E-01,   1096,      1,   2772,  4.4169860E-04,  2.7858960E-10,0,1
  8.9488900E-01,   1097,      1,   2776,  5.2651767E-04,  2.7284841E-10,0,1
  8.9488900E-01,   1097,      2,   2777,  4.0104666E-04,  2.7284841E-10,0,1
  8.9538224E-01,   1098,      1,   2781,  4.4062108E-04,  2.4579094E-10,0,1
  8.9587548E-01,   1099,      1,   2785,  5.2714840E-04,  2.3965185E-10,0,1
  8.9587548E-01,   1099,      2,   2786,  4.0059295E-04,  2.3965185E-10,0,1
  8.9636872E-01,   1100,      1,   2790,  4.3944774E-04,  2.4192559E-10,0,1
  8.9686197E-01,   1101,      1,   2794,  5.2760443E-04,  2.3737812E-10,0,1
  8.9686197E-01,   1101,      2,   2795,  4.0005624E-04,  2.3737812E-10,0,1
  8.9735521E-01,   1102,      1,   2799,  4.3817875E-04,  2.9649527E-10,0,1
  8.9784845E-01,   1103,      1,   2803,  5.2788327E-04,  2.5465852E-10,0,1
  8.9784845E-01,   1103,      2,   2804,  3.9943643E-04,  2.5465852E-10,0,1
  8.9834169E-01,   1104,      1,   2808,  4.3681443E-04,  2.8376235E-10,0,1
  8.9883494E-01,   1105,      1,   2812,  5.2798321E-04,  2.9103830E-10,0,1
  8.9883494E-01,   1105,      2,   2813,  3.9873366E-04,  2.9103830E-10,0,1
  8.9932818E-01,   1106,      1,   2817,  4.3535530E-04,  2.4385116E-10,0,1
  8.9982142E-01,   1107,      1,   2821,  5.2790350E-04,  3.1973002E-10,0,1
  8.9982142E-01,   1107,      2,   2822,  3.9794832E-04,  3.1973002E-10,0,1
  9.0031467E-01,   1108,      1,   2826,  4.3380211E-04,  2.2737368E-10,0,1
  9.0080791E-01,   1109,      1,   2830,  5.2764433E-04,  2.5556801E-10,0,1
  9.0080791E-01,   1109,      2,   2831,  3.9708091E-04,  2.5556801E-10,0,1
  9.0130115E-01,   1110,      1,   2835,  4.3264758E-04,  2.4374458E-10,0,1
  9.0179439E-01,   1111,      1,   2839,  5.2720669E-04,  2.4283509E-10,0,1
  9.0179439E-01,   1111,      2,   2840,  3.9613202E-04,  2.4283509E-10,0,1
  9.0228764E-01,   1112,      1,   2844,  4.3240382E-04,  2.7466740E-10,0,1
  9.0278088E-01,   1113,      1,   2848,  5.2659218E-04,  2.4017233E-10,0,1
  9.0278088E-01,   1113,      2,   2849,  3.9510233E-04,  2.4017233E-10,0,1
  9.0327412E-01,   1114,      1,   2853,  4.3203831E-04,  2.3938540E-10,0,1
  9.0376736E-01,   1115,      1,   2857,  5.2580277E-04,  2.2919266E-10,0,1
  9.0376736E-01,   1115,      2,   2858,  3.9399258E-04,  2.2919266E-10,0,1
  9.0426061E-01,   1116,      1,   2862,  4.3155162E-04,  2.5465852E-10,0,1
  9.0470444E-01,   1117,      1,   2867,  4.7256415E-04,  2.5465852E-10,0,1
  9.0514827E-01,   1118,      1,   2871,  5.2197775E-04,  3.1286618E-10,0,1
  9.0514827E-01,   1118,      2,   2872,  3.8221856E-04,  3.1286618E-10,0,1
  9.0559210E-01,   1119,      1,   2875,  3.9098265E-04,  2.5829650E-10,0,1
  9.0603593E-01,   1120,      1,   2879,  4.4082086E-04,  2.4169822E-10,0,1
  9.0647976E-01,   1121,      1,   2883,  4.9700382E-04,  2.2581093E-10,0,1
  9.0692359E-01,   1122,      1,   2887,  5.3988376E-04,  3.0740921E-10,0,1
  9.0692359E-01,   1122,      2,   2888,  3.9096957E-04,  3.0740921E-10,0,1
  9.0736743E-01,   1123,      1,   2891,  3.9115320E-04,  2.5374902E-10,0,1
  9.0781126E-01,   1124,      1,   2894,  4.6016065E-04,  3.3105607E-10,0,1
  9.0825509E-01,   1125,      1,   2898,  5.0645298E-04,  3.4197001E-10,0,1
  9.0825509E-01,   1125,      2,   2899,  3.7817931E-04,  3.4197001E-10,0,1
  9.0869892E-01,   1126,      1,   2902,  3.8299580E-04,  2.3167779E-10,0,1
  9.0914275E-01,   1127,      1,   2906,  4.3194265E-04,  2.5102054E-10,0,1
  9.0958658E-01,   1128,      1,   2910,  4.8588731E-04,  2.5750069E-10,0,1
  9.1003041E-01,   1129,      1,   2914,  5.2835234E-04,  2.4920155E-10,0,1
  9.1003041E-01,   1129,      2,   2915,  3.8557202E-04,  2.4920155E-10,0,1
  9.1047425E-01,   1130,      1,   2918,  3.8812800E-04,  3.3378456E-10,0,1
  9.1091808E-01,   1131,      1,   2921,  4.5441357E-04,  3.0559022E-10,0,1
  9.1136191E-01,   1132,      1,   2925,  4.9958737E-04,  2.3283064E-10,0,1
  9.1180574E-01,   1133,      1,   2929,  5.3162714E-04,  2.4363089E-10,0,1
  9.1180574E-01,   1133,      2,   2930,  3.9542819E-04,  2.4363089E-10,0,1
  9.1224957E-01,   1134,      1,   2933,  3.8879141E-04,  2.8740033E-10,0,1
  9.1269340E-01,   1135,      1,   2936,  4.4617129E-04,  3.0991032E-10,0,1
  9.1313723E-01,   1136,      1,   2940,  4.9046385E-04,  3.3105607E-10,0,1
  9.1358107E-01,   1137,      1,   2944,  5.2314097E-04,  4.4929038E-10,0,1
  9.1358107E-01,   1137,      2,   2945,  3.9290605E-04,  4.4929038E-10,0,1
  9.1402490E-01,   1138,      1,   2948,  3.8701221E-04,  2.9103830E-10,0,1
  9.1446873E-01,   1139,      1,   2951,  4.4221304E-04,  2.6557245E-10,0,1
  9.1491256E-01,   1140,      1,   2955,  4.8547979E-04,  2.7648639E-10,0,1
  9.1535639E-01,   1141,      1,   2959,  5.1752270E-04,  2.9103830E-10,0,1
  9.1535639E-01,   1141,      2,   2960,  3.9193228E-04,  2.9103830E-10,0,1
  9.1580022E-01,   1142,      1,   2963,  3.8611368E-04,  2.6011548E-10,0,1
  9.1624405E-01,   1143,      1,   2966,  4.4134375E-04,  3.0195224E-10,0,1
  9.1668789E-01,   1144,      1,   2970,  4.8181438E-04,  2.5647751E-10,0,1
  9.1713172E-01,   1145,      1,   2974,  5.1289300E-04,  2.5102054E-10,0,1
  9.1713172E-01,   1145,      2,   2975,  3.9305219E-04,  2.5102054E-10,0,1
  9.1757555E-01,   1146,      1,   2978,  3.8678841E-04,  2.7466740E-10,0,1
  9.1801938E-01,   1147,      1,   2981,  4.4250915E-04,  2.7648639E-10,0,1
  9.1846321E-01,   1148,      1,   2985,  4.8244783E-04,  2.4374458E-10,0,1
  9.1890704E-01,   1149,      1,   2989,  5.1316522E-04,  2.4788704E-10,0,1
  9.1890704E-01,   1149,      2,   2990,  3.9311599E-04,  2.4788704E-10,0,1
  9.1935087E-01,   1150,      1,   2993,  3.8616470E-04,  2.4581581E-10,0,1
  9.1979470E-01,   1151,      1,   2996,  4.4268231E-04,  3.2101255E-10,0,1
  9.2023854E-01,   1152,      1,   3000,  4.8233850E-04,  2.3101165E-10,0,1
  9.2068237E-01,   1153,      1,   3004,  5.1308631E-04,  2.5829650E-10,0,1
  9.2068237E-01,   1153,      2,   3005,  3.9289044E-04,  2.5829650E-10,0,1
  9.2112620E-01,   1154,      1,   3008,  3.8606390E-04,  2.5647751E-10,0,1
  9.2157003E-01,   1155,      1,   3011,  4.4311836E-04,  3.3105607E-10,0,1
  9.2201386E-01,   1156,      1,   3015,  4.8251497E-04,  2.7648639E-10,0,1
  9.2245769E-01,   1157,      1,   3019,  5.1320440E-04,  2.3283064E-10,0,1
  9.2245769E-01,   1157,      2,   3020,  3.9299195E-04,  2.3283064E-10,0,1
  9.2290152E-01,   1158,      1,   3023,  3.8700366E-04,  3.0377123E-10,0,1
  9.2334536E-01,   1159,      1,   3026,  4.4339632E-04,  3.0195224E-10,0,1
  9.2378919E-01,   1160,      1,   3030,  4.8239684E-04,  2.5912605E-10,0,1
  9.2423302E-01,   1161,      1,   3034,  5.1295501E-04,  3.4924597E-10,0,1
  9.2423302E-01,   1161,      2,   3035,  3.9279456E-04,  3.4924597E-10,0,1
  9.2467685E-01,   1162,      1,   3038,  3.8769014E-04,  2.5102054E-10,0,1
  9.2512068E-01,   1163,      1,   3041,  4.4340927E-04,  2.6193447E-10,0,1
  9.2556451E-01,   1164,      1,   3045,  4.8203397E-04,  3.4197001E-10,0,1
  9.2600834E-01,   1165,      1,   3049,  5.1249129E-04,  2.6557245E-10,0,1
